inverse_volatility,minimum_variance
-8.203948740704187e-05,-0.00040714501920528
-5.4821640465872376e-05,-0.0003836449443816864
-7.488525130775633e-05,-0.001157430614821092
-5.5121347696257355e-05,-0.0008945911000171533
7.492996722502436e-05,-0.0002974735399089007
7.242749700833273e-05,-0.0007861397015063824
5.860124804443328e-05,-0.0007914576314326441
2.510757067213898e-05,-0.0001791952870183855
-0.000146935766481704,-0.001712363005460814
1.7067652531640515e-05,-0.00012146522286005925
-2.966108640712428e-05,-0.00024235008124704401
-7.827435837865201e-05,-0.0007116507513116193
0.0001428815588622455,-0.0001700505104132188
6.873186337630818e-05,-0.0005308011655033554
-3.7592477171757485e-05,-0.00047498109556866645
8.273694414121638e-05,8.006542359610688e-05
0.00022198352742055217,5.932120780156039e-05
4.8871152566698885e-05,-0.0004110819059769135
3.082448855968999e-05,3.980495201509817e-05
3.061469081852019e-05,-0.0006096333106174437
-3.490296055305792e-05,-0.00043926017635864114
7.624270013623568e-05,-0.00021787020465660977
0.00010965214052929741,-0.0007095733832829562
0.00012263446243364443,-0.0003156014157318964
3.867479547029298e-05,-0.0002952235758546792
5.342665854090066e-05,6.315285265391597e-05
0.00013532543934456086,-0.0005060034331135682
0.0002452826934122539,0.0010779469025372953
4.0922577566225476e-05,-0.00017579504854447247
4.722166939541352e-05,-0.0005431312587965834
7.657568677376525e-05,-0.0002652049872690557
-5.8085412520241826e-05,0.00011960350285423601
5.1744534882810676e-05,-0.001168957153697663
0.00017196825988732164,-0.0010179253929266537
4.4623418697469825e-05,-0.0009720222136738603
9.347673780253868e-05,0.00013166160574848066
9.693025495772955e-05,-0.00011881507018632318
7.448926659099937e-05,-1.33224904771189e-06
0.00013781126102416327,-0.0005119665075134725
6.0103359485253675e-05,7.481170744339035e-05
6.483117404529158e-06,-6.841210356639592e-05
7.002472575210858e-05,0.0005446064756197471
9.656555421456027e-05,0.00034298278554151674
-2.6242731473071455e-05,-0.00046106756356624576
5.711742683514338e-05,-0.0007483413800141029
8.483531591405925e-05,-0.0006276880732054753
-4.621889103947229e-05,-0.000829386013440928
-2.6137264202610985e-06,-6.563456531203057e-05
2.430448084359483e-05,0.0001875157761119595
0.00010075781980950751,0.0006428441141109987
-1.1740639103599191e-05,-0.000579622538000634
9.905957289110497e-05,-0.00022114416287846342
6.491629640093732e-05,1.583927870140063e-05
0.00016349389734606205,0.00025096712895656775
-5.990844102835035e-07,-0.0005701066530086257
-0.00010672027422983194,-0.0004671756365166657
7.830584643265777e-06,-0.0002480128621714063
0.0001080005052378576,-0.00024271072527406133
5.0913749668481865e-05,-1.352323354357471e-05
-3.664152484053216e-05,-0.0013302939286671638
0.00012785091406224033,-8.602767122741962e-05
6.76697501367475e-05,-0.0001705943940919931
1.959608426773101e-06,-0.00035520586610102026
3.3202566278554835e-06,-0.00045059746502099503
4.9845178528266275e-05,-2.455083065504495e-05
0.00011199783422079958,-0.00023647242814926788
0.00010250800077715985,0.00019593309243633023
-0.00010370866659417557,-0.0008330460230180955
9.368879812884055e-05,-0.000341506215313572
5.739820419864646e-05,-0.0002842708729728883
6.627925536381804e-05,-0.0006851606370681599
0.00014484436244148005,-2.0677833191215734e-05
0.00016456922737569332,-0.0004624631735308494
0.00011453648768033504,-0.00020580815326460273
0.0001292044891220979,-0.00038869286940969116
0.00015299591311142128,-0.00043498717369041694
0.0001413395620797509,-0.00032805794628475903
1.0401413225868925e-05,-0.00013036613304225433
0.00013772449896946767,-5.56559335066836e-05
7.47438471457193e-05,-0.00045566237437462675
-2.3481505189462177e-05,-0.0009776597780966083
4.288333603664544e-05,-8.691567189870881e-05
3.686373107748546e-05,-0.0007007773089172502
3.952354968240199e-05,-0.0005125463236264988
5.399644832283971e-05,-0.00033059703283882884
6.153254845393666e-05,-0.0005357674105637734
3.816592087285524e-06,-0.0004233724114043975
-4.209130939492606e-05,-0.00045348671953072267
9.214083322853448e-05,-0.0012162906154114105
2.4870042115396264e-05,-0.0002534018431925676
4.610257965342098e-05,-0.000328187890732225
-1.9123207751664274e-05,-0.0001404326497826236
0.00013200526053466901,0.00043883481048133464
-5.375071495476323e-05,-0.0008833902415390251
4.731744599191051e-05,-0.0007045730570708749
2.7603717025122287e-06,-0.00044546074017463844
8.704544868719821e-05,0.000184210683377377
0.00013096068699367699,-0.00043570093770851556
-2.8762765008433358e-05,-0.00025408045835033507
4.3084697982223515e-05,0.0005017058259060062
8.157080633644176e-05,-0.0008003287964450744
0.00012134937910607773,7.27106844142362e-05
4.486522785119025e-05,-0.0010477119255009198
0.00010970382630966032,-0.00014304014427287824
9.232431879852888e-05,-0.00020382713626615663
