,strat_001,strat_002,strat_003,strat_004,strat_005,strat_006,strat_007,strat_008,strat_009,strat_010,strat_011,strat_012,strat_013,strat_014,strat_015,strat_016,strat_017,strat_018,strat_019,strat_020,strat_021,strat_022,strat_023,strat_024,strat_025,strat_026,strat_027,strat_028,strat_029,strat_030
2023-07-03,0.02417085428961562,0.01363093817883139,0.002058309723186772,0.01412094622405031,0.008086387987033532,0.04006536673646713,0.03212037250326979,0.0,0.05899199840368428,0.018743190518790014,0.06537528323427577,0.005249785471142861,0.018733429913332725,0.0,0.004532817298846111,0.0557810055955984,0.08469099491181546,0.06781909909727131,0.006016334876984204,0.013530975253018884,0.03576017904515408,0.02406934665256412,0.07776628548428322,0.04894327059634013,0.05195204788980579,0.0,0.03589734950584855,0.09481509391666129,0.03333492049465446,0.06374341619747392
2023-08-01,0.01977744354294167,0.028739379517845633,0.004264316189256632,0.011961214892971458,0.011976146893466804,0.02937474130058663,0.030626150976325678,0.023481211355480223,0.06255370921580708,0.011317686157544408,0.05643507526274142,0.004842827095859321,0.0310623163493994,0.0,0.01363584397536256,0.04686392040021689,0.06086674311845739,0.061810048014577214,0.016977479848729687,0.017792809840719893,0.04849448008747993,0.03296804657297479,0.08023017884731862,0.04181429622122912,0.06654555348759027,0.0,0.013694476793006102,0.08097742081261364,0.02745853868310378,0.06345794454639367
2023-08-30,0.0239520636508493,0.029780227691631057,0.004331374422917145,0.02465467880758471,0.0060002068602663,0.037563535990074004,0.05678395494814062,0.01746030806041894,0.06464998929223699,0.0,0.06249875017481889,0.007250233954165762,0.032002537806227055,0.0,0.02255074769006458,0.028037011409677154,0.06102765149935459,0.04019033596716186,0.00515602160164574,0.024948871411496047,0.03947099496556869,0.03814883972124068,0.08887807930136872,0.01970284634479965,0.06563509888504662,0.00693350989784932,0.014872002398058838,0.07883090156046772,0.03191975924857196,0.06676946643829705
2023-09-28,0.030485590229985236,0.04161506381576061,0.0,0.020376837711759074,0.026882176709780374,0.03495845744499688,0.052719184915572204,0.00674306339203886,0.06109821807185635,0.009274399402798564,0.08048499723645196,0.017589476516737278,0.023682041988045008,0.002418913757776829,0.013156163294274926,0.033407777829489824,0.03359806946514994,0.03949990379224713,0.016288695472198113,0.033242918780797714,0.022687634189143286,0.030496591367854695,0.09197173133441001,0.03321822289915658,0.06642462562613258,0.0,0.012364271120752335,0.05970167536781043,0.049287716671357756,0.0563255815956655
2023-10-27,0.029411122766814145,0.052540051177042274,0.0,0.010315991236532877,0.03239720805689714,0.02303812525724346,0.050866980354250385,0.00880322381673488,0.04678702510482567,0.016405718555400968,0.07863514113701675,0.02734775880879407,0.04142743995259977,0.0,0.015976459088290478,0.020983007620216636,0.0,0.030838232102575434,0.01763401647301091,0.042051409743415646,0.036279493241085856,0.02265285125590412,0.09710197952707195,0.0396330988262205,0.06074507859994924,0.018473796338448825,0.02896324264929607,0.05686048181236381,0.05749154661594618,0.036339519882052265
2023-11-27,0.027758248884591715,0.05411300142649431,0.0,0.0037735633480532483,0.016995318124911153,0.011832166609225703,0.04861040795579874,0.005631451456414119,0.02895505491784192,0.012213027299250173,0.0689541816451018,0.04497433514606981,0.04675483752614348,0.0,0.039070366178044755,0.033747054679912306,0.0,0.027232967638228755,0.0,0.05682474414837408,0.033254786793555854,0.018682017395323682,0.09784426046980542,0.028799051477415898,0.048039848536650255,0.036248567737912386,0.033245440324610936,0.0631025010071797,0.060452185784385784,0.05289061348870403
2023-12-26,0.027854356153344858,0.060828153471130235,0.0,0.021957814583218615,0.019593539627944044,0.0015264336795933128,0.033401564388366736,0.00354643058655529,0.0325211385573256,0.01179239408603151,0.09145643254990951,0.027982263970467183,0.04131672913524458,0.0,0.04180469896156162,0.030710361279905764,0.0,0.02713730617825358,0.0,0.038747634020969514,0.03273744578629579,0.03236519501669129,0.08336331617269646,0.024654077404352485,0.06832675051517673,0.048669752865094965,0.037709469033791035,0.05802336172484427,0.06732117119160103,0.03465220905963407
2024-01-24,0.0,0.08178612457398798,0.0,0.0,0.0,0.0,0.1369687513002971,0.0,0.0,0.0409050215705112,0.2075778843584427,0.0,0.02697241466861083,0.0,0.0,0.06482522323923129,0.0534083336929165,0.0,0.0,0.0,0.08931781733487329,0.0,0.0,0.1013949658406218,0.0,0.015077437092320053,0.06348672010112977,0.009121985124585261,0.0772802194450051,0.03187710165746701
2024-02-22,0.0,0.1384734894361584,0.0023430150276924425,0.007971709618854756,0.0,0.0,0.07855396670741437,0.0,0.0,0.012922739945662273,0.06956562402797138,0.0,0.11125999301046906,0.0,0.0,0.09678176694170679,0.08281759896869156,0.0,0.0,0.0,0.0,0.0,0.0,0.08946808168130863,0.0,0.012465458550720204,0.06870464444105243,0.07854709296507537,0.15012481867722227,0.0
2024-03-22,0.0,0.08177632491569439,0.08712290149874206,0.0,0.0,0.0,0.005728374955289831,0.0,0.0,0.07157324578872531,0.16221030364284383,0.0,0.13676339577047716,0.0,0.0,0.11164242579584094,0.01939793949382001,0.0,0.0,0.0,0.06254455104538412,0.0,0.006868912343468675,0.10263270912228753,0.0,0.00963468593434669,0.01656371237677776,0.008785114667573823,0.11675540264872783,0.0
2024-04-22,0.0,0.030791476724387843,0.08101594439998432,0.0,0.0,0.0,0.0,0.0,0.0,0.14251751584735317,0.2982036319716871,0.0,0.11184356105432315,0.0,0.0,0.11463647555054339,0.0,0.0,0.0,0.0,0.0,0.0,0.053110864392168736,0.11709275599056523,0.0,0.0,0.0,0.0,0.05078777406898714,0.0
2024-05-21,0.0,0.07801796448686682,0.07074872677221183,0.0,0.0,0.0050882732949534305,0.0,0.0,0.0,0.08442940537707358,0.2540925285032595,0.0033988641201628395,0.1236065082547747,0.0,0.0,0.0830470321893258,0.005218535164839368,0.0,0.0,0.0,0.00635931444813654,0.0,0.06752386767219595,0.14068825930389067,0.0,0.0020052277060021023,0.0,0.0,0.07577549270630674,0.0
2024-06-19,0.0,0.08003092036475017,0.05874207853480354,0.0,0.0,0.02151861475764575,0.0,0.0,0.0,0.08760748294678732,0.23447926229373028,0.007880004794463564,0.11832321244018246,0.0,0.0,0.08871669495746208,0.005023986184071166,0.0,0.0,0.0,0.0,0.0,0.06883600013160038,0.14353073081490444,0.0,0.0,0.0,0.0,0.08531101177959868,0.0
2024-07-18,0.0,0.03500230099722254,0.03049025562296593,0.0,0.0,0.10325718909281718,0.0,0.0,0.0,0.05978086288773089,0.16816841914619832,0.06911141985394906,0.11532037432223417,0.0,0.0,0.0758926187835146,0.0,0.0,0.0,0.0,0.0,0.0,0.11295223195090108,0.12820325420204104,0.0,0.026592936252530508,0.0,0.0,0.07522813688789458,0.0
2024-08-16,0.0,0.0,0.06125110001568532,0.0,0.0,0.015059220250871724,0.0,0.0,0.0,0.08268390282666524,0.23371952511573324,0.1630432700178977,0.024373607697232076,0.0,0.0,0.032416950833307284,0.0,0.0,0.025795899056799427,0.021504472866246353,0.012851517314132397,0.0,0.1190065532732119,0.14515534469786212,0.006521234384336418,0.027481314503811635,0.0,0.0,0.0,0.029136087146207267
2024-09-16,0.0,0.0,0.0,0.0,0.0,0.063452429218815,0.0,0.0,0.0,0.04051317823863923,0.21963749077121414,0.1156748024611264,0.0,0.0,0.0,0.03313396010184558,0.06175333556842974,0.0,0.0012803279387909837,0.03310508521292591,0.0,0.0,0.15604239022202282,0.09543597968000109,0.0,0.01961601506308563,0.011955441040748947,0.0,0.0028430219868680953,0.1455565424954865
