,strat_001,strat_002,strat_003,strat_004,strat_005,strat_006,strat_007,strat_008,strat_009,strat_010,strat_011,strat_012,strat_013,strat_014,strat_015,strat_016,strat_017,strat_018,strat_019,strat_020,strat_021,strat_022,strat_023,strat_024,strat_025,strat_026,strat_027,strat_028,strat_029,strat_030
2024-04-22,0.038175021946158044,0.03933617629683649,0.039509483590884714,0.038340834673227665,0.03705745717555365,0.03816972189677456,0.04200189998799325,0.03397952652915233,0.03285536863100114,0.03580775832012421,0.04470780017806161,0.03456634257001119,0.03671347123730788,0.030575904083716385,0.032486962600146496,0.03154743750255175,0.032111281835152085,0.029879516827735854,0.03516664944724648,0.0296983831252998,0.028864385740254545,0.028585483574006226,0.03460339752396955,0.026227013218752544,0.031048158873280177,0.02358688075811157,0.024254645143455968,0.031392812774623795,0.030266006704514608,0.02848421723409542
2024-05-21,0.03885867432406863,0.03984565958708014,0.04001710990276278,0.038823889454863425,0.03742808134927799,0.039169904374074554,0.04021076005810014,0.03453300971052641,0.03275528556702534,0.03421065196259076,0.04350290043943239,0.03500583094296771,0.03673277709239192,0.031030097045273267,0.03243896962559811,0.031108972996626353,0.03249626264035277,0.029361275543630366,0.03552166364928359,0.02993446617112818,0.029207309409061143,0.029074274221523384,0.03439301886884082,0.025653903062165993,0.030677940243886117,0.024536057989478718,0.024673011690145134,0.030535326869440396,0.029557646695361133,0.02870526851304237
2024-06-19,0.038986578779815595,0.04002577459953336,0.04012576566467878,0.038851355921831254,0.03756230418808918,0.03930058579310799,0.04029002486762574,0.03444617184985827,0.03258841159319324,0.034861717250257315,0.04213584593295931,0.03480900058490525,0.036942004519003833,0.030854754005690658,0.03254347481646485,0.031285596810074444,0.03304157000550662,0.0294750032907429,0.035663091634872565,0.02987570678664033,0.02881108825178354,0.029029599901514064,0.03387354998350365,0.025672061165082548,0.03082518357889922,0.024418547254038133,0.024584360341512315,0.030370863346857402,0.03002275525232324,0.028727252029634272
2024-07-18,0.039150541750102553,0.03963173727126596,0.039853543881701585,0.03811002083291008,0.037323850188588525,0.04009743873521243,0.03773360255340339,0.03557432428246444,0.03204626945407045,0.033359369017281065,0.04040276958342198,0.03746970855500101,0.03680587412392413,0.03082682255732617,0.0329392687152527,0.031108443098763337,0.03314072933787254,0.029402079534837044,0.03581460317985081,0.0302897475858938,0.027982828903154334,0.029132264036310505,0.03446414388617368,0.025922064816501052,0.03388252671935995,0.024601857333856954,0.02395726251074786,0.029862326939573098,0.0300635032513446,0.02905047736383387
2024-08-16,0.03745427091955978,0.03688266762214549,0.037556872009610213,0.036169095165506364,0.03590768017505638,0.03733198170445512,0.0382395700765972,0.0369760528355472,0.03399453803742777,0.03456784458344648,0.04277258785832605,0.04167562198420822,0.035181165389006265,0.030700857185962913,0.03293322343919475,0.03207620230683968,0.03248073017693592,0.028302208093574494,0.037021783561705705,0.030307796223039356,0.028081092039410893,0.031421233032976975,0.03516682520060526,0.02837430229051837,0.035169383110142394,0.024109404887705126,0.0234736082602147,0.028036200852853094,0.02804114574202892,0.029594055235398938
2024-09-16,0.03541385533400136,0.034801704804867314,0.03571176320214151,0.03437894015308752,0.03423312594906075,0.0359933846636804,0.03800783450288464,0.03609378761428267,0.03668542020526314,0.033477309470021234,0.04552774666865475,0.04011762864251289,0.03523203350637248,0.0299916562101589,0.03551954821117549,0.0304425170963295,0.0330609513648905,0.03321981710180505,0.038653638158649625,0.030684610931164053,0.026343972146305697,0.030818832227596425,0.038486171737479036,0.02548770892154909,0.0347695050911807,0.022764392889613894,0.022851140958716248,0.03061332909340755,0.027082088762018126,0.03353558438112917
2024-10-15,0.03606898518804655,0.03368444522194346,0.03504938718374257,0.032840228521421294,0.03396762656401349,0.035995637763697526,0.03731202650764201,0.03741401496275898,0.03517677090921394,0.02970798829816621,0.03851197045067084,0.03680925244917188,0.033436044572005906,0.03218247494457294,0.03820903517347578,0.03328314796952668,0.03428034743126834,0.03715224365001935,0.043866747953295614,0.03183722399227593,0.026627432472101094,0.039304325322784404,0.03413004837403666,0.0213427109174006,0.035922647710983524,0.02466426380435973,0.02542899776109061,0.031182776720996848,0.02621017481356821,0.028401022395749063
2024-11-13,0.034002316533426266,0.03126284267849108,0.033608897559954234,0.030995472512009212,0.032987237075202236,0.0325386217180368,0.03804320464113966,0.03483843366189642,0.03580064399321589,0.031134133585706,0.038818602704265036,0.03271651213701971,0.033051701930187014,0.029694879676368267,0.04228407380006818,0.03516627375687975,0.03403453150505874,0.05056242363474082,0.04721651994607908,0.03021101899070274,0.02390091328295657,0.03988878797741836,0.03365827711513255,0.021450585295558922,0.03971482833934154,0.019821613172815375,0.023570617676058343,0.03598824566195168,0.026795169188373495,0.026242620249946128
2024-12-12,0.03128476515017847,0.028769323836433415,0.030577607074428734,0.02877345980292158,0.03018005928100746,0.029989371402614973,0.03733208846297714,0.033266834894270826,0.036781270421237494,0.029591889265547202,0.0409999739429659,0.0318080900167306,0.03241362867088178,0.030714949539091294,0.04231712456252154,0.03619352420677877,0.0359033899352057,0.05272493427985496,0.04795300860116175,0.032547284108608264,0.024016345285434948,0.04576837700603861,0.03600514695595866,0.020369809595743926,0.04106988151024349,0.021287816053701267,0.02362815624744498,0.036774474452167534,0.025614240311126277,0.025343175126722458
2025-01-10,0.03298252208967163,0.03017694455559069,0.03097889370338387,0.029928653347994938,0.03152917544965247,0.03133098260043611,0.04004813860223344,0.034004603865060726,0.03729223450802158,0.030803242435028567,0.03897044217448714,0.03176093903955117,0.031283767214489326,0.031344582013186746,0.042553709093473745,0.03588724071610969,0.03642716409029691,0.05212171444210964,0.0438671084081576,0.029355149574587455,0.024309938822399173,0.04716436171914374,0.03549872271710733,0.019816109330763464,0.03917789592925722,0.02149305608622094,0.02240449774677012,0.03657588179578529,0.02516641569732424,0.025745912231705075
2025-02-10,0.035140397888753824,0.032840219025146854,0.03381321312583382,0.032495991714725975,0.03448267354699878,0.03389098087261801,0.039195794401839734,0.03404178659045315,0.03777103457072096,0.029446749953273704,0.03845544522709977,0.03184694390577038,0.033082426371036366,0.031086579858808628,0.03741527299158458,0.032774352627177525,0.03266740208000764,0.05122200987776952,0.042109440086108695,0.029143753497696594,0.024133919799925862,0.04647463235464929,0.03322510386411839,0.01962991469776295,0.0399650733580201,0.020761759134286625,0.022047301286391728,0.037687687166483734,0.02601249099114698,0.02713964913378985
2025-03-11,0.03502845472344739,0.03245148836907894,0.032776032576486626,0.03238168648072838,0.03424654139475691,0.03361647033880743,0.0402180975868938,0.03375379025601067,0.03780074565435475,0.029233720614566104,0.038916789353941335,0.03259504891880354,0.03393491125619549,0.031879638956556156,0.036571334826584125,0.0331623522591562,0.03492586256664743,0.05113354435483268,0.03640560227403315,0.029735590477143522,0.023805695982706095,0.04890109367735802,0.036323361356374616,0.0207215082555704,0.04053818797969495,0.019897066162273897,0.021115981057306717,0.03547154317927536,0.02679211558408723,0.025665743526328073
2025-04-09,0.0377818570953879,0.03511344418351663,0.034585434911218106,0.035477236895608326,0.03684357820925795,0.036557566016296596,0.0403159851380248,0.03229540952000291,0.03766614869924082,0.02734946618508205,0.03887604272293005,0.032910790597075565,0.0321087349780458,0.030650742000867016,0.036977819695170264,0.03176727545089417,0.03306649335639479,0.04768325531226469,0.03592737654385627,0.028430617682319748,0.02532754180089659,0.04685041745318522,0.03665787207208814,0.020863971793882673,0.04072515982291377,0.018918017931891087,0.02071574116622196,0.03565516592678276,0.026963687688717847,0.02493714914996547
2025-05-08,0.03789412117661417,0.03480672836022849,0.03448505395461969,0.035256234133986826,0.03629672901616335,0.03658849853721005,0.044259391978241906,0.031957398559878065,0.03575623531121826,0.028764731817800013,0.03978270556242794,0.030522248462640015,0.030380263194436954,0.03386462204416828,0.03656930646609128,0.03240943102957697,0.030873303141144656,0.045013327686026484,0.035336476417462175,0.02792320236694997,0.02455824178654485,0.047042505678875295,0.037105175140617744,0.02181660276671178,0.04079713385141949,0.019754825468817423,0.020610571069266486,0.03565027318717754,0.02840558971318968,0.02551907212049421
2025-06-06,0.042236738849263926,0.03871339179074624,0.03823243267130234,0.039438416709967956,0.039728689827748714,0.04067505958186647,0.039161742539789456,0.029658839794978666,0.033230726907120665,0.0278773985700328,0.04029121602698538,0.03148257329333825,0.030066258582786838,0.030328962871137694,0.03514777854820506,0.03292794859113966,0.029823488517495347,0.04014108096076967,0.03522530717648826,0.026474972920288158,0.026133037301697616,0.04283857921873302,0.0384836888127755,0.022616652614903726,0.04023640615846955,0.018329361175536033,0.019616221298822133,0.037293425277461816,0.027899196315271317,0.025690407094877882
