message_type,sending_time,arrival_time
MarketChange,1773226181134212000,1773226181134359234
MarketChange,1773226181134419000,1773226181134609065
MarketChange,1773226181135143000,1773226181135360355
MarketChange,1773226181135221000,1773226181135491366
MarketChange,1773226181135448000,1773226181135742533
MarketChange,1773226181136221000,1773226181136361797
MarketChange,1773226181136673000,1773226181136861121
MarketChange,1773226181136726000,1773226181136862794
MarketChange,1773226181154354000,1773226181154502897
MarketChange,1773226181154671000,1773226181154830541
MarketChange,1773226181154701000,1773226181154833185
MarketChange,1773226181154996000,1773226181155188705
MarketChange,1773226181356298000,1773226181356372757
MarketChange,1773226181404197000,1773226181404258858
MarketChange,1773226181404281000,1773226181404384649
MarketChange,1773226181404431000,1773226181404507745
MarketChange,1773226182202938000,1773226182203121901
MarketChange,1773226182203330000,1773226182203496951
MarketChange,1773226182203426000,1773226182203500380
MarketChange,1773226182203628000,1773226182203802743
MarketChange,1773226182404273000,1773226182404414477
MarketChange,1773226182404627000,1773226182404693175
MarketChange,1773226182404678000,1773226182404818189
MarketChange,1773226182404905000,1773226182404969268
MarketChange,1773226182454139000,1773226182454215780
MarketChange,1773226182537118000,1773226182537181572
MarketChange,1773226182537162000,1773226182537306194
MarketChange,1773226182537388000,1773226182537451135
MarketChange,1773226182629035000,1773226182629102943
MarketChange,1773226182654110000,1773226182654175394
MarketChange,1773226182704075000,1773226182704145469
MarketChange,1773226183528614000,1773226183528748807
MarketChange,1773226183529896000,1773226183530043822
MarketChange,1773226183530002000,1773226183530168402
MarketChange,1773226183530246000,1773226183530311695
MarketChange,1773226183530301000,1773226183530435503
MarketChange,1773226183530582000,1773226183530685746
MarketChange,1773226183684131000,1773226183684207522
MarketChange,1773226183684162000,1773226183684332636
MarketChange,1773226183754488000,1773226183754563356
MarketChange,1773226183904174000,1773226183904254738
MarketChange,1773226184600157000,1773226184600241598
MarketChange,1773226184600212000,1773226184600360349
MarketChange,1773226187377807000,1773226187377930975
MarketChange,1773226187378103000,1773226187378171762
MarketChange,1773226187378429000,1773226187378548151
MarketChange,1773226187378482000,1773226187378715692
MarketChange,1773226187378999000,1773226187379112746
MarketChange,1773226187379913000,1773226187379998701
MarketChange,1773226187381229000,1773226187381295676
MarketChange,1773226187382385000,1773226187382449928
MarketChange,1773226187425205000,1773226187425359455
MarketChange,1773226188445409000,1773226188445549186
MarketChange,1773226188478348000,1773226188478423668
MarketChange,1773226188989154000,1773226188989225568
MarketChange,1773226191942658000,1773226191942742042
MarketChange,1773226194637764000,1773226194637840048
MarketChange,1773226194639673000,1773226194639735397
MarketChange,1773226194639702000,1773226194639859995
MarketChange,1773226194640023000,1773226194640085637
MarketChange,1773226194640249000,1773226194640308811
MarketChange,1773226197264548000,1773226197264617356
MarketChange,1773226197264725000,1773226197264789343
MarketChange,1773226197364997000,1773226197365070540
MarketChange,1773226200007656000,1773226200007789500
MarketChange,1773226200126197000,1773226200126378978
MarketChange,1773226200126249000,1773226200126494634
MarketChange,1773226200126545000,1773226200126620686
MarketChange,1773226200254508000,1773226200254721936
MarketChange,1773226200254904000,1773226200255045564
MarketChange,1773226200254944000,1773226200255047417
MarketChange,1773226200255262000,1773226200255402902
MarketChange,1773226200354551000,1773226200354690332
MarketChange,1773226200354897000,1773226200355032891
MarketChange,1773226200354923000,1773226200355159693
MarketChange,1773226200355333000,1773226200355446580
MarketChange,1773226200506051000,1773226200506182579
MarketChange,1773226200506337000,1773226200506412464
MarketChange,1773226200506364000,1773226200506537863
MarketChange,1773226200506633000,1773226200506751495
MarketChange,1773226200604328000,1773226200604459119
MarketChange,1773226200604648000,1773226200604782124
MarketChange,1773226200604679000,1773226200604907264
MarketChange,1773226200604941000,1773226200605030614
MarketChange,1773226200754403000,1773226200754508393
MarketChange,1773226200854321000,1773226200854401734
MarketChange,1773226201260935000,1773226201261019647
MarketChange,1773226201261223000,1773226201261292950
MarketChange,1773226201261248000,1773226201261414970
MarketChange,1773226201261268000,1773226201261417644
MarketChange,1773226201949543000,1773226201949611116
MarketChange,1773226202986485000,1773226202986563640
MarketChange,1773226203020819000,1773226203020889153
MarketChange,1773226203021178000,1773226203021238819
MarketChange,1773226203021273000,1773226203021361482
MarketChange,1773226203021467000,1773226203021536529
MarketChange,1773226203026120000,1773226203026186334
MarketChange,1773226203204560000,1773226203204665686
MarketChange,1773226203230876000,1773226203230974778
MarketChange,1773226203230945000,1773226203231099203
MarketChange,1773226203231252000,1773226203231314251
Ticker,1773226203636781000,1773226203636885297
Ticker,1773226203636792000,1773226203637012687
Ticker,1773226203636802000,1773226203637014372
MarketChange,1773226203636802000,1773226203637014372
MarketChange,1773226203636827000,1773226203637136467
MarketChange,1773226203636854000,1773226203637137816
MarketChange,1773226203637281000,1773226203637384508
MarketChange,1773226203637508000,1773226203637628488
MarketChange,1773226203637781000,1773226203637890009
MarketChange,1773226203638116000,1773226203638267233
Ticker,1773226203638593000,1773226203638803030
MarketChange,1773226203638593000,1773226203638803030
MarketChange,1773226203638700000,1773226203638928392
MarketChange,1773226203638807000,1773226203638930432
MarketChange,1773226203639426000,1773226203639550712
MarketChange,1773226203640779000,1773226203640920007
MarketChange,1773226203642255000,1773226203642421208
MarketChange,1773226203642742000,1773226203642973700
MarketChange,1773226203731758000,1773226203731873064
MarketChange,1773226203732053000,1773226203732269721
MarketChange,1773226204004162000,1773226204004383892
MarketChange,1773226204970024000,1773226204970159735
MarketChange,1773226204970111000,1773226204970277768
MarketChange,1773226204970385000,1773226204970454294
MarketChange,1773226205204429000,1773226205204521106
MarketChange,1773226205454358000,1773226205454439987
MarketChange,1773226205454401000,1773226205454562341
MarketChange,1773226205454657000,1773226205454710952
MarketChange,1773226205454710000,1773226205454876982
MarketChange,1773226205454865000,1773226205455010227
MarketChange,1773226208141486000,1773226208141581560
MarketChange,1773226211093366000,1773226211093433651
MarketChange,1773226211106445000,1773226211106519901
MarketChange,1773226213359163000,1773226213359258046
MarketChange,1773226216005332000,1773226216005404520
MarketChange,1773226216005824000,1773226216005928747
MarketChange,1773226216013757000,1773226216013875125
MarketChange,1773226216501232000,1773226216501303620
MarketChange,1773226216501453000,1773226216501517714
MarketChange,1773226216729496000,1773226216729555640
MarketChange,1773226216829045000,1773226216829108862
MarketChange,1773226218253510000,1773226218253581503
Ticker,1773226218438690000,1773226218438799979
MarketChange,1773226218438690000,1773226218438799979
MarketChange,1773226218438734000,1773226218438922876
Ticker,1773226218438784000,1773226218438926036
MarketChange,1773226218438784000,1773226218438926036
Ticker,1773226218438825000,1773226218439062012
Ticker,1773226218438836000,1773226218439188513
MarketChange,1773226218438836000,1773226218439188513
Ticker,1773226218438960000,1773226218439315464
MarketChange,1773226218438960000,1773226218439315464
Ticker,1773226218439001000,1773226218439320861
MarketChange,1773226218439001000,1773226218439320861
MarketChange,1773226218439029000,1773226218439435612
MarketChange,1773226218439478000,1773226218439684305
MarketChange,1773226218439643000,1773226218439811261
MarketChange,1773226218439870000,1773226218439982236
MarketChange,1773226218440009000,1773226218440106927
MarketChange,1773226218441496000,1773226218441586246
MarketChange,1773226218441715000,1773226218441836973
MarketChange,1773226218443168000,1773226218443326675
MarketChange,1773226218443250000,1773226218443451347
MarketChange,1773226218443854000,1773226218443992336
MarketChange,1773226218443879000,1773226218444115444
MarketChange,1773226218443904000,1773226218444119949
MarketChange,1773226218444081000,1773226218444242823
MarketChange,1773226218444104000,1773226218444362810
MarketChange,1773226218444447000,1773226218444612808
MarketChange,1773226218444479000,1773226218444615299
MarketChange,1773226218444721000,1773226218444860852
MarketChange,1773226218454772000,1773226218454932608
MarketChange,1773226218655535000,1773226218655673400
MarketChange,1773226220335855000,1773226220335966746
MarketChange,1773226226649190000,1773226226649276133
MarketChange,1773226226650153000,1773226226650341369
MarketChange,1773226226692436000,1773226226692501746
Ticker,1773226226692681000,1773226226692774870
MarketChange,1773226226692681000,1773226226692774870
MarketChange,1773226226692824000,1773226226692932622
MarketChange,1773226226692849000,1773226226693059309
MarketChange,1773226226692875000,1773226226693182192
MarketChange,1773226226693173000,1773226226693306588
MarketChange,1773226226693308000,1773226226693557401
MarketChange,1773226226693490000,1773226226693563492
MarketChange,1773226226699954000,1773226226700077460
MarketChange,1773226226704632000,1773226226704704112
MarketChange,1773226226819563000,1773226226819628442
MarketChange,1773226226819806000,1773226226819869580
MarketChange,1773226226819878000,1773226226819993364
MarketChange,1773226226820081000,1773226226820146060
MarketChange,1773226226904860000,1773226226904930952
MarketChange,1773226226954624000,1773226226954686807
Ticker,1773226228466810000,1773226228466919297
MarketChange,1773226228466810000,1773226228466919297
MarketChange,1773226228467208000,1773226228467376694
MarketChange,1773226228467681000,1773226228467830245
MarketChange,1773226228467709000,1773226228467960366
MarketChange,1773226228468012000,1773226228468128127
MarketChange,1773226228504718000,1773226228504837431
MarketChange,1773226228505005000,1773226228505155139
MarketChange,1773226228505043000,1773226228505279702
MarketChange,1773226228505369000,1773226228505532867
MarketChange,1773226228704973000,1773226228705044047
MarketChange,1773226228754724000,1773226228754793251
MarketChange,1773226228754751000,1773226228754916027
MarketChange,1773226228754993000,1773226228755068359
MarketChange,1773226229077086000,1773226229077168719
MarketChange,1773226230345703000,1773226230345780105
MarketChange,1773226233170805000,1773226233170886701
MarketChange,1773226233249533000,1773226233249608726
MarketChange,1773226233275702000,1773226233275769863
MarketChange,1773226233750121000,1773226233750192163
MarketChange,1773226233750390000,1773226233750455201
MarketChange,1773226233750513000,1773226233750582031
MarketChange,1773226235488732000,1773226235488805203
MarketChange,1773226235944494000,1773226235944557341
MarketChange,1773226237953836000,1773226237953914484
MarketChange,1773226237954154000,1773226237954300847
Ticker,1773226237954203000,1773226237954425087
MarketChange,1773226237954203000,1773226237954425087
MarketChange,1773226237954262000,1773226237954426888
MarketChange,1773226237954284000,1773226237954547698
MarketChange,1773226237954982000,1773226237955142946
MarketChange,1773226237955670000,1773226237955764161
MarketChange,1773226237958785000,1773226237959003253
MarketChange,1773226237958881000,1773226237959126456
MarketChange,1773226237958931000,1773226237959254013
MarketChange,1773226237959225000,1773226237959379851
MarketChange,1773226237959249000,1773226237959381857
Ticker,1773226238136951000,1773226238137098438
MarketChange,1773226238136951000,1773226238137098438
Ticker,1773226238137345000,1773226238137546435
MarketChange,1773226238137345000,1773226238137546435
MarketChange,1773226238138206000,1773226238138380823
MarketChange,1773226238139321000,1773226238139497759
MarketChange,1773226238139537000,1773226238139624986
MarketChange,1773226238139844000,1773226238139953891
MarketChange,1773226238140170000,1773226238140390255
MarketChange,1773226238140224000,1773226238140392239
MarketChange,1773226238140366000,1773226238140636949
MarketChange,1773226238140857000,1773226238141136611
MarketChange,1773226238141724000,1773226238141884279
Ticker,1773226238142914000,1773226238143127677
MarketChange,1773226238142923000,1773226238143129926
MarketChange,1773226238143386000,1773226238143502945
MarketChange,1773226238143844000,1773226238143997349
MarketChange,1773226238143870000,1773226238144124578
MarketChange,1773226238144762000,1773226238144917586
MarketChange,1773226238144841000,1773226238145046621
MarketChange,1773226238145135000,1773226238145291633
MarketChange,1773226238147620000,1773226238147802385
MarketChange,1773226238155327000,1773226238155402878
MarketChange,1773226238205794000,1773226238205881679
MarketChange,1773226239086889000,1773226239087090141
MarketChange,1773226240113869000,1773226240113967784
MarketChange,1773226240114202000,1773226240114296680
MarketChange,1773226240114232000,1773226240114419281
MarketChange,1773226240114290000,1773226240114548294
MarketChange,1773226240114374000,1773226240114551013
MarketChange,1773226240115219000,1773226240115418686
MarketChange,1773226240355460000,1773226240355550947
MarketChange,1773226240565380000,1773226240565467894
MarketChange,1773226240565432000,1773226240565589555
MarketChange,1773226240565708000,1773226240565770675
MarketChange,1773226240604821000,1773226240604885828
MarketChange,1773226240804793000,1773226240804864174
MarketChange,1773226240805064000,1773226240805125754
Ticker,1773226241586968000,1773226241587097691
MarketChange,1773226241586968000,1773226241587097691
Ticker,1773226241587023000,1773226241587220299
MarketChange,1773226241587023000,1773226241587220299
MarketChange,1773226241587675000,1773226241587842849
MarketChange,1773226241588376000,1773226241588491150
Ticker,1773226241588930000,1773226241589116366
MarketChange,1773226241588930000,1773226241589116366
MarketChange,1773226241589743000,1773226241589852250
MarketChange,1773226241593070000,1773226241593238233
MarketChange,1773226241593142000,1773226241593362930
MarketChange,1773226241595011000,1773226241595111266
MarketChange,1773226241595034000,1773226241595358398
MarketChange,1773226241605046000,1773226241605251098
MarketChange,1773226241605431000,1773226241605623374
MarketChange,1773226241605453000,1773226241605625175
MarketChange,1773226241605766000,1773226241605881307
MarketChange,1773226241678378000,1773226241678491641
MarketChange,1773226241806279000,1773226241806402841
MarketChange,1773226241806618000,1773226241806752043
MarketChange,1773226241806650000,1773226241806875770
MarketChange,1773226241806943000,1773226241807009290
MarketChange,1773226241854939000,1773226241855003385
MarketChange,1773226241904858000,1773226241904922692
MarketChange,1773226241904885000,1773226241905045575
MarketChange,1773226241905131000,1773226241905296767
MarketChange,1773226241905359000,1773226241905547945
MarketChange,1773226241906150000,1773226241906292001
MarketChange,1773226242682023000,1773226242682140081
MarketChange,1773226243097907000,1773226243097986837
MarketChange,1773226243098188000,1773226243098243908
MarketChange,1773226243098244000,1773226243098373108
MarketChange,1773226243098269000,1773226243098497162
MarketChange,1773226243098453000,1773226243098619784
MarketChange,1773226243098719000,1773226243098862366
MarketChange,1773226243098751000,1773226243098989662
MarketChange,1773226243099055000,1773226243099240951
MarketChange,1773226243304930000,1773226243305072644
MarketChange,1773226243305262000,1773226243305382858
MarketChange,1773226243305334000,1773226243305501709
MarketChange,1773226243305601000,1773226243305712653
MarketChange,1773226243554915000,1773226243555043077
MarketChange,1773226243555290000,1773226243555504473
MarketChange,1773226243555312000,1773226243555509381
MarketChange,1773226243555583000,1773226243555757916
MarketChange,1773226243804912000,1773226243804981215
MarketChange,1773226243850736000,1773226243850855782
MarketChange,1773226243850798000,1773226243850980888
MarketChange,1773226243851046000,1773226243851227649
Ticker,1773226244011472000,1773226244011620650
MarketChange,1773226244011472000,1773226244011620650
MarketChange,1773226244011842000,1773226244012011712
MarketChange,1773226244012265000,1773226244012399998
MarketChange,1773226244012558000,1773226244012650279
MarketChange,1773226244012627000,1773226244012773156
MarketChange,1773226244012887000,1773226244013025701
MarketChange,1773226244055153000,1773226244055271000
MarketChange,1773226244055431000,1773226244055543949
MarketChange,1773226244055498000,1773226244055669340
MarketChange,1773226244055716000,1773226244055791977
MarketChange,1773226244255195000,1773226244255266012
MarketChange,1773226244268636000,1773226244268699953
MarketChange,1773226244268887000,1773226244268953877
MarketChange,1773226244268911000,1773226244269081251
MarketChange,1773226244268970000,1773226244269205027
MarketChange,1773226244269154000,1773226244269328804
MarketChange,1773226244304919000,1773226244304991986
MarketChange,1773226244314545000,1773226244314619071
MarketChange,1773226244314785000,1773226244314848366
MarketChange,1773226244314817000,1773226244314974655
MarketChange,1773226244315037000,1773226244315096606
MarketChange,1773226244504890000,1773226244504969186
MarketChange,1773226244505137000,1773226244505198610
MarketChange,1773226244505463000,1773226244505618601
MarketChange,1773226244505510000,1773226244505620570
MarketChange,1773226244505761000,1773226244505864355
MarketChange,1773226244554851000,1773226244554919299
MarketChange,1773226244608356000,1773226244608429038
MarketChange,1773226244608585000,1773226244608641819
MarketChange,1773226244608611000,1773226244608766500
MarketChange,1773226244608703000,1773226244608771733
MarketChange,1773226244608969000,1773226244609179419
MarketChange,1773226244609043000,1773226244609181682
MarketChange,1773226244609067000,1773226244609297351
MarketChange,1773226244609530000,1773226244609712070
MarketChange,1773226244609619000,1773226244609837651
MarketChange,1773226244609899000,1773226244610099392
MarketChange,1773226244609960000,1773226244610225250
MarketChange,1773226244610050000,1773226244610361238
MarketChange,1773226244610915000,1773226244611056501
MarketChange,1773226244611253000,1773226244611430537
MarketChange,1773226244611280000,1773226244611432994
MarketChange,1773226244611303000,1773226244611552972
MarketChange,1773226244622686000,1773226244622916231
MarketChange,1773226244624729000,1773226244624792848
MarketChange,1773226244624912000,1773226244624975777
MarketChange,1773226244686472000,1773226244686596714
MarketChange,1773226244686756000,1773226244686868620
MarketChange,1773226249486436000,1773226249486511559
MarketChange,1773226249594617000,1773226249594679493
MarketChange,1773226249594757000,1773226249594819234
MarketChange,1773226249594970000,1773226249595276644
MarketChange,1773226249595021000,1773226249595400646
MarketChange,1773226249595053000,1773226249595524879
MarketChange,1773226249595427000,1773226249595649584
MarketChange,1773226249595682000,1773226249595988380
MarketChange,1773226249595708000,1773226249595992891
MarketChange,1773226249596195000,1773226249596361528
MarketChange,1773226249596253000,1773226249596363804
MarketChange,1773226249596855000,1773226249596986778
MarketChange,1773226249596909000,1773226249597106486
MarketChange,1773226249597527000,1773226249597731744
MarketChange,1773226249597609000,1773226249597857788
MarketChange,1773226249598125000,1773226249598353380
MarketChange,1773226249598325000,1773226249598476250
MarketChange,1773226249598432000,1773226249598601182
MarketChange,1773226249598737000,1773226249598974102
MarketChange,1773226249598816000,1773226249599098212
MarketChange,1773226249598947000,1773226249599226638
MarketChange,1773226249599000000,1773226249599348855
MarketChange,1773226249599308000,1773226249599471941
MarketChange,1773226249805512000,1773226249805646638
Ticker,1773226250597047000,1773226250597162449
MarketChange,1773226250597047000,1773226250597162449
MarketChange,1773226250597314000,1773226250597373879
MarketChange,1773226250597384000,1773226250597498551
MarketChange,1773226250597409000,1773226250597623598
MarketChange,1773226250597810000,1773226250598003157
MarketChange,1773226251359956000,1773226251360061942
MarketChange,1773226251360229000,1773226251360306340
MarketChange,1773226251360476000,1773226251360537890
MarketChange,1773226251360586000,1773226251360821802
MarketChange,1773226251361070000,1773226251361212127
MarketChange,1773226251362694000,1773226251362906818
MarketChange,1773226251362750000,1773226251362909403
MarketChange,1773226251605277000,1773226251605373694
MarketChange,1773226251605350000,1773226251605494682
MarketChange,1773226251605718000,1773226251605880056
MarketChange,1773226252155593000,1773226252155655637
MarketChange,1773226252465565000,1773226252465636606
MarketChange,1773226252465861000,1773226252466041255
Ticker,1773226252465911000,1773226252466046681
MarketChange,1773226252465911000,1773226252466046681
MarketChange,1773226252465943000,1773226252466048871
MarketChange,1773226252466321000,1773226252466461628
MarketChange,1773226252466417000,1773226252466584283
MarketChange,1773226252467082000,1773226252467213147
MarketChange,1773226252467205000,1773226252467334143
MarketChange,1773226252467361000,1773226252467581096
MarketChange,1773226252467656000,1773226252467829439
Ticker,1773226252467826000,1773226252468079186
MarketChange,1773226252467826000,1773226252468079186
MarketChange,1773226252468860000,1773226252469073833
MarketChange,1773226252469219000,1773226252469349983
MarketChange,1773226252469407000,1773226252469475881
MarketChange,1773226252470951000,1773226252471221171
MarketChange,1773226252471630000,1773226252472090336
MarketChange,1773226252473832000,1773226252474115612
MarketChange,1773226252473882000,1773226252474238456
Ticker,1773226252480162000,1773226252480304379
MarketChange,1773226252480162000,1773226252480304379
MarketChange,1773226252480382000,1773226252480552607
MarketChange,1773226252480415000,1773226252480555100
MarketChange,1773226252480464000,1773226252480558259
MarketChange,1773226253322883000,1773226253322959698
MarketChange,1773226253546173000,1773226253546241107
MarketChange,1773226253546438000,1773226253546501309
MarketChange,1773226253546511000,1773226253546623299
MarketChange,1773226253546730000,1773226253546796770
MarketChange,1773226253546810000,1773226253546919202
MarketChange,1773226253699058000,1773226253699131738
MarketChange,1773226253699286000,1773226253699345400
MarketChange,1773226253699355000,1773226253699472885
MarketChange,1773226253755084000,1773226253755157025
MarketChange,1773226253755113000,1773226253755278793
MarketChange,1773226253755294000,1773226253755404136
MarketChange,1773226253755321000,1773226253755406198
MarketChange,1773226253755421000,1773226253755514486
MarketChange,1773226253755475000,1773226253755637508
MarketChange,1773226253755499000,1773226253755764011
MarketChange,1773226253755533000,1773226253755766266
MarketChange,1773226253755591000,1773226253755888617
MarketChange,1773226253756045000,1773226253756264558
MarketChange,1773226253756589000,1773226253756759682
MarketChange,1773226253756613000,1773226253756762735
MarketChange,1773226253756638000,1773226253756886188
MarketChange,1773226253757163000,1773226253757445651
MarketChange,1773226253757186000,1773226253757573142
MarketChange,1773226253757237000,1773226253757697096
MarketChange,1773226253757681000,1773226253757824255
MarketChange,1773226253757703000,1773226253757827650
MarketChange,1773226253815422000,1773226253815536343
MarketChange,1773226253825492000,1773226253825616939
MarketChange,1773226253905134000,1773226253905251556
MarketChange,1773226253905446000,1773226253905583105
MarketChange,1773226253905475000,1773226253905705956
MarketChange,1773226253905775000,1773226253905850074
MarketChange,1773226254005385000,1773226254005462529
MarketChange,1773226254016569000,1773226254016643573
MarketChange,1773226254016607000,1773226254016766804
MarketChange,1773226254016833000,1773226254016897217
MarketChange,1773226254054989000,1773226254055054029
MarketChange,1773226254535052000,1773226254535126253
MarketChange,1773226254535078000,1773226254535248685
MarketChange,1773226254535347000,1773226254535506202
MarketChange,1773226254755056000,1773226254755182086
MarketChange,1773226254755355000,1773226254755517254
MarketChange,1773226254755397000,1773226254755527510
MarketChange,1773226254755708000,1773226254755818573
MarketChange,1773226255005075000,1773226255005184397
MarketChange,1773226255005384000,1773226255005515584
MarketChange,1773226255005413000,1773226255005517335
MarketChange,1773226255105174000,1773226255105246682
MarketChange,1773226255255032000,1773226255255111294
MarketChange,1773226255863323000,1773226255863393538
MarketChange,1773226255863392000,1773226255863515534
MarketChange,1773226255863617000,1773226255863683790
MarketChange,1773226256105024000,1773226256105105925
MarketChange,1773226256699562000,1773226256699637487
MarketChange,1773226256699998000,1773226256700142064
MarketChange,1773226256704475000,1773226256704542286
MarketChange,1773226256704515000,1773226256704667000
MarketChange,1773226256704815000,1773226256704877463
MarketChange,1773226256705041000,1773226256705104548
MarketChange,1773226256710316000,1773226256710377000
MarketChange,1773226256712385000,1773226256712452187
MarketChange,1773226256892769000,1773226256892900754
MarketChange,1773226256900132000,1773226256900195469
MarketChange,1773226256955022000,1773226256955092590
MarketChange,1773226256972796000,1773226256972860658
MarketChange,1773226256972833000,1773226256972987537
MarketChange,1773226256973035000,1773226256973110758
MarketChange,1773226256973070000,1773226256973236483
MarketChange,1773226257006155000,1773226257006222638
MarketChange,1773226257006523000,1773226257006603659
MarketChange,1773226257008958000,1773226257009025924
MarketChange,1773226257008991000,1773226257009151183
MarketChange,1773226257009180000,1773226257009275671
MarketChange,1773226257009265000,1773226257009399628
MarketChange,1773226257009637000,1773226257009855481
MarketChange,1773226257009999000,1773226257010062838
MarketChange,1773226257010087000,1773226257010189330
MarketChange,1773226257010263000,1773226257010327117
MarketChange,1773226257010452000,1773226257010514131
MarketChange,1773226257105018000,1773226257105090133
MarketChange,1773226257205007000,1773226257205069688
Ticker,1773226262114492000,1773226262114697822
MarketChange,1773226262114492000,1773226262114697822
MarketChange,1773226262114533000,1773226262114819152
MarketChange,1773226262114558000,1773226262114821131
MarketChange,1773226262114581000,1773226262114944907
MarketChange,1773226262115073000,1773226262115208298
MarketChange,1773226262115999000,1773226262116059409
MarketChange,1773226262117344000,1773226262117439108
MarketChange,1773226262118912000,1773226262119030210
MarketChange,1773226262118936000,1773226262119157904
MarketChange,1773226262119325000,1773226262119449925
MarketChange,1773226262121050000,1773226262121172049
MarketChange,1773226262155286000,1773226262155404299
MarketChange,1773226262155623000,1773226262155690443
MarketChange,1773226262155668000,1773226262155816810
MarketChange,1773226262155920000,1773226262156035598
MarketChange,1773226262356281000,1773226262356395366
MarketChange,1773226262356619000,1773226262356754824
MarketChange,1773226262356641000,1773226262356877851
MarketChange,1773226262357050000,1773226262357117723
MarketChange,1773226262405246000,1773226262405322814
MarketChange,1773226262533172000,1773226262533247572
MarketChange,1773226262533256000,1773226262533371356
MarketChange,1773226262533285000,1773226262533374057
MarketChange,1773226262533500000,1773226262533671338
MarketChange,1773226262533557000,1773226262533792520
MarketChange,1773226262605186000,1773226262605302161
MarketChange,1773226262605502000,1773226262605611684
MarketChange,1773226262605557000,1773226262605738581
MarketChange,1773226262605836000,1773226262605902947
MarketChange,1773226262655171000,1773226262655244817
MarketChange,1773226262700602000,1773226262700672356
MarketChange,1773226262700676000,1773226262700798397
MarketChange,1773226262700981000,1773226262701043242
MarketChange,1773226262755243000,1773226262755310998
MarketChange,1773226262855353000,1773226262855424066
MarketChange,1773226262855385000,1773226262855551562
MarketChange,1773226262855734000,1773226262855895021
MarketChange,1773226262855780000,1773226262856019074
MarketChange,1773226262855825000,1773226262856021485
MarketChange,1773226262862801000,1773226262862871005
Ticker,1773226263867411000,1773226263867585957
MarketChange,1773226263867411000,1773226263867585957
MarketChange,1773226263867810000,1773226263868227647
MarketChange,1773226263873220000,1773226263873339319
MarketChange,1773226264523700000,1773226264523830818
MarketChange,1773226264524017000,1773226264524094596
MarketChange,1773226264963614000,1773226264963687158
MarketChange,1773226264963929000,1773226264964059852
MarketChange,1773226264964283000,1773226264964348525
MarketChange,1773226264973348000,1773226264973422588
MarketChange,1773226266106425000,1773226266106509211
MarketChange,1773226266107445000,1773226266107511109
MarketChange,1773226266107742000,1773226266107849916
Ticker,1773226266111436000,1773226266111524186
MarketChange,1773226266111436000,1773226266111524186
MarketChange,1773226266111553000,1773226266111663261
MarketChange,1773226266111843000,1773226266112037584
MarketChange,1773226266111900000,1773226266112039599
MarketChange,1773226266111953000,1773226266112163489
MarketChange,1773226266111980000,1773226266112287151
Ticker,1773226266112973000,1773226266113093567
MarketChange,1773226266112973000,1773226266113093567
MarketChange,1773226266113220000,1773226266113339419
MarketChange,1773226266115314000,1773226266115423837
MarketChange,1773226266115339000,1773226266115426847
MarketChange,1773226266116063000,1773226266116169267
MarketChange,1773226266116316000,1773226266116419463
MarketChange,1773226266116490000,1773226266116666107
MarketChange,1773226267175047000,1773226267175133452
MarketChange,1773226267175361000,1773226267175486907
MarketChange,1773226267175430000,1773226267175608716
MarketChange,1773226267175681000,1773226267175754624
MarketChange,1773226267175736000,1773226267175877049
MarketChange,1773226267180100000,1773226267180162908
MarketChange,1773226267180174000,1773226267180286270
MarketChange,1773226267187180000,1773226267187254115
MarketChange,1773226267187204000,1773226267187378542
MarketChange,1773226267405307000,1773226267405408471
MarketChange,1773226267555375000,1773226267555452870
MarketChange,1773226267555400000,1773226267555577383
MarketChange,1773226267555641000,1773226267555709722
MarketChange,1773226267555761000,1773226267555834429
MarketChange,1773226267655128000,1773226267655219670
MarketChange,1773226267805156000,1773226267805233193
MarketChange,1773226267805408000,1773226267805469023
MarketChange,1773226267805653000,1773226267805715237
MarketChange,1773226267805680000,1773226267805839459
MarketChange,1773226268540999000,1773226268541070131
Ticker,1773226268541080000,1773226268541185732
MarketChange,1773226268541080000,1773226268541185732
MarketChange,1773226268541955000,1773226268542040569
MarketChange,1773226268543640000,1773226268543704420
MarketChange,1773226268544135000,1773226268544326962
MarketChange,1773226268544166000,1773226268544330366
MarketChange,1773226268544500000,1773226268544574514
MarketChange,1773226268555217000,1773226268555287149
MarketChange,1773226268755706000,1773226268755767730
MarketChange,1773226268755747000,1773226268755891191
MarketChange,1773226268755983000,1773226268756047237
MarketChange,1773226268756038000,1773226268756171036
MarketChange,1773226268756089000,1773226268756172835
MarketChange,1773226268756115000,1773226268756296331
MarketChange,1773226268756140000,1773226268756421874
MarketChange,1773226268756339000,1773226268756602579
MarketChange,1773226269241864000,1773226269241963797
MarketChange,1773226271044391000,1773226271044490604
MarketChange,1773226272514033000,1773226272514102443
MarketChange,1773226272547063000,1773226272547128134
MarketChange,1773226273443780000,1773226273443884269
MarketChange,1773226273917833000,1773226273917906631
MarketChange,1773226274366854000,1773226274366938431
MarketChange,1773226277618601000,1773226277618736254
MarketChange,1773226278002567000,1773226278002627660
MarketChange,1773226278002828000,1773226278002908173
MarketChange,1773226278002852000,1773226278003033011
MarketChange,1773226278003029000,1773226278003158168
MarketChange,1773226278026643000,1773226278026716768
MarketChange,1773226278075514000,1773226278075646016
MarketChange,1773226278086228000,1773226278086342406
MarketChange,1773226278086492000,1773226278086643767
MarketChange,1773226278086544000,1773226278086768862
